algorithm,subsampling,feature_selection,imputation_num,imputation_cat,encoding,fold,auc,sen,spec,accu,gmean
RF,rose,LASSO,Median,Mode,One-Hot,1,0.64093998,0.097619048,0.970478278,0.848508373,0.30779403
RF,rose,LASSO,Median,Drop,One-Hot,1,0.634327493,0.03777336,0.984756572,0.856624075,0.192866701
RF,rose,RF,Drop,Unknown,Label,1,0.639657202,0.159624413,0.936880655,0.842832797,0.38671569
RF,rose,RF,Drop,Missing,Label,1,0.622989457,0.112676056,0.951529513,0.850028404,0.327436395
RF,rose,RF,Drop,Mode,Label,1,0.631753083,0.100156495,0.960577337,0.856466578,0.310174239
RF,rose,RF,Drop,Drop,Label,1,0.609076443,0.129655172,0.935067514,0.833709425,0.348190091
RF,rose,RF,Median,Unknown,Label,1,0.634672853,0.09137577,0.971541622,0.857919152,0.297951949
RF,rose,RF,Median,Missing,Label,1,0.59351412,0.032064128,0.992171911,0.864634633,0.178362349
RF,rose,RF,Median,Mode,Label,1,0.614875684,0.092424242,0.97001056,0.862650602,0.299420258
RF,rose,RF,Median,Drop,Label,1,0.623706663,0.096421471,0.963602427,0.846267653,0.304814638
RF,rose,RF,Drop,Unknown,One-Hot,1,0.631430789,0.087636933,0.963808703,0.857792085,0.290629039
RF,rose,RF,Drop,Missing,One-Hot,1,0.627228833,0.070422535,0.973718225,0.864419617,0.261861998
RF,rose,RF,Drop,Mode,One-Hot,1,0.627303676,0.067292645,0.970917708,0.861579246,0.255608334
RF,rose,RF,Drop,Drop,One-Hot,1,0.62189888,0.093793103,0.95949166,0.85054678,0.299989501
RF,rose,RF,Median,Unknown,One-Hot,1,0.62323989,0.065873016,0.977568648,0.850171898,0.253762478
RF,rose,RF,Median,Missing,One-Hot,1,0.619637409,0.044444444,0.987881913,0.856049684,0.209537259
RF,rose,RF,Median,Mode,One-Hot,1,0.627411391,0.088095238,0.970220446,0.84695575,0.292355607
RF,rose,RF,Median,Drop,One-Hot,1,0.631867374,0.073558648,0.97869031,0.856220578,0.26831164
RF,smote,LASSO,Drop,Unknown,Label,1,0.614959589,0.220657277,0.887117622,0.806476046,0.442435259
RF,smote,LASSO,Drop,Missing,Label,1,0.634222203,0.164319249,0.919000431,0.827684151,0.388599357
RF,smote,LASSO,Drop,Mode,Label,1,0.648884715,0.125195618,0.938173201,0.839803068,0.342717338
RF,smote,LASSO,Drop,Drop,Label,1,0.613442113,0.114482759,0.940826052,0.836833883,0.328189521
RF,smote,LASSO,Median,Unknown,Label,1,0.648686286,0.096031746,0.974603584,0.851835422,0.305929541
RF,smote,LASSO,Median,Missing,Label,1,0.65053321,0.084920635,0.977439732,0.852722635,0.288105541
RF,smote,LASSO,Median,Mode,Label,1,0.649392049,0.095238095,0.969833699,0.84762116,0.303916295
RF,smote,LASSO,Median,Drop,Label,1,0.647143427,0.136182903,0.955980712,0.845057162,0.360816059
RF,smote,LASSO,Drop,Unknown,One-Hot,1,0.609387379,0.245696401,0.85609651,0.782238212,0.458628206
RF,smote,LASSO,Drop,Missing,One-Hot,1,0.59910196,0.250391236,0.854588539,0.78148078,0.462581324
RF,smote,LASSO,Drop,Mode,One-Hot,1,0.59910196,0.250391236,0.854588539,0.78148078,0.462581324
RF,smote,LASSO,Drop,Drop,One-Hot,1,0.594231191,0.169655172,0.892573471,0.801596945,0.3891397
RF,smote,LASSO,Median,Unknown,One-Hot,1,0.647181706,0.09047619,0.968286709,0.845624931,0.295984616
RF,smote,LASSO,Median,Missing,One-Hot,1,0.64194051,0.105555556,0.958618022,0.839414439,0.318099761
RF,smote,LASSO,Median,Mode,One-Hot,1,0.639572296,0.107142857,0.955266211,0.8367528,0.319921789
RF,smote,LASSO,Median,Drop,One-Hot,1,0.628660685,0.159045726,0.926893763,0.822999328,0.383951157
RF,smote,RF,Drop,Unknown,Label,1,0.609175663,0.14084507,0.92287807,0.828252225,0.360531312
RF,smote,RF,Drop,Missing,Label,1,0.60209464,0.086071987,0.944205084,0.840371142,0.285078249
RF,smote,RF,Drop,Mode,Label,1,0.623400921,0.10172144,0.951960362,0.849081613,0.31118287
RF,smote,RF,Drop,Drop,Label,1,0.584609844,0.143448276,0.9050834,0.809234508,0.360322985
RF,smote,RF,Median,Unknown,Label,1,0.625862866,0.170634921,0.922392678,0.817345015,0.396727112
RF,smote,RF,Median,Missing,Label,1,0.630528604,0.095779221,0.971868979,0.852168127,0.305098105
RF,smote,RF,Median,Mode,Label,1,0.606605452,0.146825397,0.92200593,0.813685261,0.367931905
RF,smote,RF,Median,Drop,Label,1,0.575690514,0.136182903,0.908383886,0.803900471,0.351719141
RF,smote,RF,Drop,Unknown,One-Hot,1,0.612473106,0.194053208,0.897457992,0.812346147,0.417318347
RF,smote,RF,Drop,Missing,One-Hot,1,0.603715717,0.156494523,0.902628178,0.812346147,0.375840878
RF,smote,RF,Drop,Mode,One-Hot,1,0.610848152,0.165884194,0.900904782,0.81196743,0.386582286
RF,smote,RF,Drop,Drop,One-Hot,1,0.588868012,0.147586207,0.909253376,0.813400451,0.366323978
RF,smote,RF,Median,Unknown,One-Hot,1,0.611937912,0.20952381,0.886425164,0.79183764,0.430960761
RF,smote,RF,Median,Missing,One-Hot,1,0.622878771,0.150563607,0.933890675,0.825995342,0.374979931
RF,smote,RF,Median,Mode,One-Hot,1,0.604152829,0.198412698,0.884878175,0.788954198,0.419012012
RF,smote,RF,Median,Drop,One-Hot,1,0.602765272,0.137176938,0.922538497,0.816274378,0.355740083
RF,none,LASSO,Drop,Unknown,Label,2,0.614798875,0.016233766,0.997512438,0.886397059,0.127253227
RF,none,LASSO,Drop,Missing,Label,2,0.626841106,0.012987013,0.998134328,0.886580882,0.11385422
RF,none,LASSO,Drop,Mode,Label,2,0.626670153,0.016233766,0.997927032,0.886764706,0.127279669
RF,none,LASSO,Drop,Drop,Label,2,0.5955412,0.002857143,0.999039939,0.881008802,0.053426583
RF,none,LASSO,Median,Unknown,Label,2,0.630957882,0.011560694,0.998334614,0.865809027,0.107431097
RF,none,LASSO,Median,Missing,Label,2,0.627226606,0.014863749,0.998078401,0.866030831,0.121799782
RF,none,LASSO,Median,Mode,Label,2,0.622922975,0.016515277,0.998206508,0.866363536,0.128396482
RF,none,LASSO,Median,Drop,Label,2,0.621783952,0.017689906,0.997870399,0.872859987,0.13286171
RF,none,LASSO,Drop,Unknown,One-Hot,2,0.613753809,0.01461039,0.997927032,0.886580882,0.120748096
RF,none,LASSO,Drop,Missing,One-Hot,2,0.617687402,0.017857143,0.997927032,0.886948529,0.133492043
RF,none,LASSO,Drop,Mode,One-Hot,2,0.609279428,0.021103896,0.996890547,0.886397059,0.145045767
RF,none,LASSO,Drop,Drop,One-Hot,2,0.607434442,0.002857143,0.999615975,0.881516588,0.053441984
RF,none,LASSO,Median,Unknown,One-Hot,2,0.627001758,0.01073493,0.998590828,0.865919929,0.103536479
RF,none,LASSO,Median,Missing,One-Hot,2,0.62671254,0.013212221,0.998334614,0.866030831,0.114848674
RF,none,LASSO,Median,Mode,One-Hot,2,0.622826869,0.012386457,0.998078401,0.865698126,0.11118748
RF,none,LASSO,Median,Drop,One-Hot,2,0.618876842,0.019771072,0.997870399,0.873125415,0.140459842
RF,none,RF,Drop,Unknown,Label,2,0.609579268,0.011363636,0.998134328,0.886397059,0.106500871
RF,none,RF,Drop,Missing,Label,2,0.610202505,0.011363636,0.998341625,0.886580882,0.10651193
RF,none,RF,Drop,Mode,Label,2,0.610780648,0.008116883,0.998963516,0.886764706,0.090047044
RF,none,RF,Drop,Drop,Label,2,0.556982801,0,0.999423963,0.881008802,0
RF,none,RF,Median,Unknown,Label,2,0.603114534,0.006606111,0.999103254,0.865809027,0.081241533
RF,none,RF,Median,Missing,Label,2,0.602244499,0.005780347,0.998206508,0.864921814,0.075960383
RF,none,RF,Median,Mode,Label,2,0.610409628,0.009083402,0.997950295,0.865143618,0.095209158
RF,none,RF,Median,Drop,Label,2,0.58627284,0.013527575,0.997109827,0.871665561,0.116139909
RF,none,RF,Drop,Unknown,One-Hot,2,0.605840858,0.001623377,0.999792703,0.886764706,0.040286972
RF,none,RF,Drop,Missing,One-Hot,2,0.586001439,0,0.999792703,0.886580882,0
RF,none,RF,Drop,Mode,One-Hot,2,0.589289416,0,0.999585406,0.886397059,0
RF,none,RF,Drop,Drop,One-Hot,2,0.588460336,0,0.999039939,0.880670278,0
RF,none,RF,Median,Unknown,One-Hot,2,0.594913492,0.009909166,0.998206508,0.865476323,0.099455487
RF,none,RF,Median,Missing,One-Hot,2,0.595126491,0.008257638,0.998078401,0.865143618,0.090784197
RF,none,RF,Median,Mode,One-Hot,2,0.611107603,0.009083402,0.998206508,0.865365421,0.09522138
RF,none,RF,Median,Drop,One-Hot,2,0.60870251,0.006243496,0.997718284,0.871267419,0.078925601
RF,down,LASSO,Drop,Unknown,Label,2,0.627734568,0.592532468,0.597844113,0.597242647,0.595182365
RF,down,LASSO,Drop,Missing,Label,2,0.628076642,0.597402597,0.604063018,0.603308824,0.600723577
RF,down,LASSO,Drop,Mode,Label,2,0.621129842,0.571428571,0.601160862,0.597794118,0.586106213
RF,down,LASSO,Drop,Drop,Label,2,0.605631035,0.561428571,0.591973886,0.588354773,0.576498962
RF,down,LASSO,Median,Unknown,Label,2,0.647205891,0.596201486,0.612477581,0.610291671,0.604284738
RF,down,LASSO,Median,Missing,Label,2,0.640197635,0.58629232,0.603382014,0.601086836,0.594775791
RF,down,LASSO,Median,Mode,Label,2,0.642739774,0.59042114,0.607737638,0.605412,0.599016818
RF,down,LASSO,Median,Drop,Label,2,0.643629066,0.620187305,0.599482811,0.602123424,0.609747184
RF,down,LASSO,Drop,Unknown,One-Hot,2,0.625390028,0.577922078,0.599502488,0.597058824,0.58861339
RF,down,LASSO,Drop,Missing,One-Hot,2,0.620588212,0.563311688,0.600746269,0.596507353,0.581727939
RF,down,LASSO,Drop,Mode,One-Hot,2,0.614819907,0.548701299,0.596600332,0.591176471,0.572149785
RF,down,LASSO,Drop,Drop,One-Hot,2,0.61317602,0.584285714,0.58640553,0.586154367,0.585344663
RF,down,LASSO,Median,Unknown,One-Hot,2,0.65202766,0.606110652,0.615552139,0.61428413,0.610813154
RF,down,LASSO,Median,Missing,One-Hot,2,0.650123304,0.603633361,0.611708942,0.610624376,0.607657736
RF,down,LASSO,Median,Mode,One-Hot,2,0.643129912,0.588769612,0.609018704,0.606299213,0.598808572
RF,down,LASSO,Median,Drop,One-Hot,2,0.639900918,0.598335068,0.605567387,0.60464499,0.601940365
RF,down,RF,Drop,Unknown,Label,2,0.627751226,0.592532468,0.582711443,0.583823529,0.587601437
RF,down,RF,Drop,Missing,Label,2,0.607760878,0.573051948,0.584577114,0.583272059,0.578785845
RF,down,RF,Drop,Mode,Label,2,0.61769144,0.564935065,0.59141791,0.588419118,0.57802484
RF,down,RF,Drop,Drop,Label,2,0.550349462,0.502857143,0.566052227,0.558564658,0.533519827
RF,down,RF,Median,Unknown,Label,2,0.622906261,0.570602808,0.597617218,0.593989132,0.583953819
RF,down,RF,Median,Missing,Label,2,0.617725032,0.592072667,0.585575199,0.586447821,0.588814971
RF,down,RF,Median,Mode,Label,2,0.631008447,0.592072667,0.592108634,0.592103804,0.592090651
RF,down,RF,Median,Drop,Label,2,0.592083182,0.54942768,0.578947368,0.575182482,0.563994423
RF,down,RF,Drop,Unknown,One-Hot,2,0.614744695,0.576298701,0.579809287,0.579411765,0.578051329
RF,down,RF,Drop,Missing,One-Hot,2,0.594544526,0.560064935,0.56840796,0.567463235,0.564221027
RF,down,RF,Drop,Mode,One-Hot,2,0.593994987,0.542207792,0.567578773,0.564705882,0.554748261
RF,down,RF,Drop,Drop,One-Hot,2,0.592993472,0.564285714,0.566820276,0.566519973,0.565551576
RF,down,RF,Median,Unknown,One-Hot,2,0.607754669,0.556564822,0.585447092,0.581568149,0.570823315
RF,down,RF,Median,Missing,One-Hot,2,0.604138858,0.543352601,0.585190879,0.57957192,0.563883841
RF,down,RF,Median,Mode,One-Hot,2,0.633947388,0.598678778,0.594926979,0.595430853,0.59679993
RF,down,RF,Median,Drop,One-Hot,2,0.631703599,0.581685744,0.594158807,0.592568016,0.587889197
RF,up,LASSO,Drop,Unknown,Label,2,0.616311368,0.027597403,0.991708126,0.882536765,0.165434484
RF,up,LASSO,Drop,Missing,Label,2,0.624739533,0.021103896,0.99606136,0.885661765,0.144985432
RF,up,LASSO,Drop,Mode,Label,2,0.622665218,0.021103896,0.993988391,0.883823529,0.144834484
RF,up,LASSO,Drop,Drop,Label,2,0.593833388,0.01,0.996927803,0.87999323,0.099846272
RF,up,LASSO,Median,Unknown,Label,2,0.635029524,0.029727498,0.992569818,0.86325829,0.171774903
RF,up,LASSO,Median,Missing,Label,2,0.63632651,0.025598679,0.993466564,0.863480093,0.159472353
RF,up,LASSO,Median,Mode,Label,2,0.636196658,0.033030553,0.992569818,0.863701896,0.181066646
RF,up,LASSO,Median,Drop,Label,2,0.613481767,0.031217482,0.992546395,0.869940279,0.176024995
RF,up,LASSO,Drop,Unknown,One-Hot,2,0.602631795,0.021103896,0.989842454,0.880147059,0.144532115
RF,up,LASSO,Drop,Missing,One-Hot,2,0.6099205,0.017857143,0.988598673,0.878676471,0.132866654
RF,up,LASSO,Drop,Mode,One-Hot,2,0.597065404,0.034090909,0.986940299,0.879044118,0.183427621
RF,up,LASSO,Drop,Drop,One-Hot,2,0.588514099,0.005714286,0.997311828,0.879823968,0.075491223
RF,up,LASSO,Median,Unknown,One-Hot,2,0.64830564,0.032204789,0.993466564,0.864367306,0.178869733
RF,up,LASSO,Median,Missing,One-Hot,2,0.639603066,0.033030553,0.993082244,0.864145503,0.181113379
RF,up,LASSO,Median,Mode,One-Hot,2,0.638283706,0.028901734,0.993466564,0.8639237,0.169448831
RF,up,LASSO,Median,Drop,One-Hot,2,0.626849472,0.024973985,0.993154852,0.869674851,0.157489793
RF,up,RF,Drop,Unknown,Label,2,0.619109034,0.017857143,0.99668325,0.885845588,0.133408827
RF,up,RF,Drop,Missing,Label,2,0.608762196,0.017857143,0.99668325,0.885845588,0.133408827
RF,up,RF,Drop,Mode,Label,2,0.622451864,0.017857143,0.997305141,0.886397059,0.133450442
RF,up,RF,Drop,Drop,Label,2,0.538614768,0.002857143,0.997887865,0.87999323,0.053395769
RF,up,RF,Median,Unknown,Label,2,0.619423725,0.066284779,0.981783194,0.857713208,0.255102493
RF,up,RF,Median,Missing,Label,2,0.613420662,0.02807597,0.991288752,0.86192747,0.166827436
RF,up,RF,Median,Mode,Label,2,0.612539279,0.106060606,0.964941922,0.85987025,0.31990987
RF,up,RF,Median,Drop,Label,2,0.587077811,0.033298647,0.991785823,0.869542137,0.181728166
RF,up,RF,Drop,Unknown,One-Hot,2,0.609355482,0.017857143,0.995854063,0.885110294,0.133353321
RF,up,RF,Drop,Missing,One-Hot,2,0.594404533,0.003246753,0.998548922,0.885845588,0.056938932
RF,up,RF,Drop,Mode,One-Hot,2,0.590832028,0.011363636,0.996475954,0.884926471,0.10641236
RF,up,RF,Drop,Drop,One-Hot,2,0.600379361,0.002857143,0.998847926,0.88083954,0.053421449
RF,up,RF,Median,Unknown,One-Hot,2,0.614288422,0.112303881,0.952856777,0.839968948,0.327123087
RF,up,RF,Median,Missing,One-Hot,2,0.600887479,0.02807597,0.991544965,0.862149274,0.166848995
RF,up,RF,Median,Mode,One-Hot,2,0.604319166,0.12244898,0.944873445,0.846008681,0.340145247
RF,up,RF,Median,Drop,One-Hot,2,0.621534807,0.026014568,0.990873137,0.867816855,0.160552598
RF,rose,LASSO,Drop,Unknown,Label,2,0.61817603,0.198051948,0.901533997,0.821875,0.42255244
RF,rose,LASSO,Drop,Missing,Label,2,0.610617772,0.13474026,0.940091211,0.848897059,0.35590467
RF,rose,LASSO,Drop,Mode,Label,2,0.614041198,0.175324675,0.921227197,0.836764706,0.401887869
RF,rose,LASSO,Drop,Drop,Label,2,0.601417599,0.18,0.904761905,0.818889641,0.403555625
RF,rose,LASSO,Median,Unknown,Label,2,0.629604617,0.115606936,0.960286959,0.846844849,0.333190386
RF,rose,LASSO,Median,Missing,Label,2,0.629753881,0.102394715,0.963489623,0.847842963,0.314095918
RF,rose,LASSO,Median,Mode,Label,2,0.619909244,0.111478117,0.95836536,0.844626816,0.326858939
RF,rose,LASSO,Median,Drop,Label,2,0.613278842,0.090530697,0.971402495,0.859057731,0.296549735
RF,rose,LASSO,Drop,Unknown,One-Hot,2,0.604936963,0.090909091,0.971393035,0.871691176,0.29716739
RF,rose,LASSO,Drop,Missing,One-Hot,2,0.608783396,0.105519481,0.963101161,0.865992647,0.318788228
RF,rose,LASSO,Drop,Mode,One-Hot,2,0.606042097,0.141233766,0.939676617,0.849264706,0.36429942
RF,rose,LASSO,Drop,Drop,One-Hot,2,0.580845814,0.005714286,0.996927803,0.879485443,0.075476687
RF,rose,LASSO,Median,Unknown,One-Hot,2,0.627069778,0.062758051,0.981680758,0.858267717,0.248210337
RF,rose,LASSO,Median,Missing,One-Hot,2,0.631189711,0.098265896,0.969638739,0.852611733,0.308678505
RF,rose,LASSO,Median,Mode,One-Hot,2,0.618717356,0.081750619,0.975787855,0.855716979,0.282438067
RF,rose,LASSO,Median,Drop,One-Hot,2,0.602952792,0.055150884,0.979464557,0.861579297,0.232418452
RF,rose,RF,Drop,Unknown,Label,2,0.615462999,0.146103896,0.943615257,0.853308824,0.37130293
RF,rose,RF,Drop,Missing,Label,2,0.600261679,0.112012987,0.94672471,0.852205882,0.325646223
RF,rose,RF,Drop,Mode,Label,2,0.610158421,0.13474026,0.94672471,0.854779412,0.357158135
RF,rose,RF,Drop,Drop,Label,2,0.557095677,0.115714286,0.921274962,0.825829384,0.326503712
RF,rose,RF,Median,Unknown,Label,2,0.622153785,0.146050671,0.916877637,0.821289965,0.365937964
RF,rose,RF,Median,Missing,Label,2,0.613537343,0.085053675,0.9688701,0.850171898,0.287064387
RF,rose,RF,Median,Mode,Label,2,0.627685609,0.155032468,0.938728324,0.831651325,0.381488359
RF,rose,RF,Median,Drop,Label,2,0.582783785,0.078043704,0.958168543,0.845919044,0.273457533
RF,rose,RF,Drop,Unknown,One-Hot,2,0.601538775,0.103896104,0.966210614,0.868566176,0.316836738
RF,rose,RF,Drop,Missing,One-Hot,2,0.595993921,0.105519481,0.948797678,0.853308824,0.316412133
RF,rose,RF,Drop,Mode,One-Hot,2,0.587097487,0.068181818,0.974502488,0.871875,0.257766079
RF,rose,RF,Drop,Drop,One-Hot,2,0.58104633,0.107142857,0.95218894,0.852064997,0.319406079
RF,rose,RF,Median,Unknown,One-Hot,2,0.608421331,0.066061107,0.973866257,0.851946324,0.253642825
RF,rose,RF,Median,Missing,One-Hot,2,0.605574001,0.055326177,0.979631053,0.855495176,0.232807304
RF,rose,RF,Median,Mode,One-Hot,2,0.622601175,0.096614368,0.965026902,0.848397471,0.305344829
RF,rose,RF,Median,Drop,One-Hot,2,0.593308803,0.071800208,0.974901126,0.859721301,0.264571547
RF,smote,LASSO,Drop,Unknown,Label,2,0.623704395,0.157467532,0.921641791,0.835110294,0.380957555
RF,smote,LASSO,Drop,Missing,Label,2,0.627282621,0.12012987,0.957711443,0.862867647,0.339189845
RF,smote,LASSO,Drop,Mode,Label,2,0.625913822,0.157467532,0.932421227,0.844669118,0.383178901
RF,smote,LASSO,Drop,Drop,Label,2,0.596647465,0.124285714,0.922043011,0.827522004,0.338521453
RF,smote,LASSO,Median,Unknown,Label,2,0.642874227,0.08835673,0.977453241,0.858045913,0.293878499
RF,smote,LASSO,Median,Missing,Label,2,0.639077999,0.115606936,0.963105304,0.849284684,0.333678968
RF,smote,LASSO,Median,Mode,Label,2,0.630449422,0.107349298,0.971688445,0.855606077,0.322970699
RF,smote,LASSO,Median,Drop,Label,2,0.630242763,0.086368366,0.968208092,0.855739881,0.289175641
RF,smote,LASSO,Drop,Unknown,One-Hot,2,0.619250373,0.183441558,0.907545605,0.825551471,0.408021544
RF,smote,LASSO,Drop,Missing,One-Hot,2,0.622830618,0.188311688,0.911691542,0.829779412,0.414345476
RF,smote,LASSO,Drop,Mode,One-Hot,2,0.611432152,0.253246753,0.855099502,0.786948529,0.465350591
RF,smote,LASSO,Drop,Drop,One-Hot,2,0.605714697,0.127142857,0.905529954,0.813303995,0.339310574
RF,smote,LASSO,Median,Unknown,One-Hot,2,0.643674179,0.104046243,0.967204714,0.851280914,0.31722865
RF,smote,LASSO,Median,Missing,One-Hot,2,0.636462604,0.118084228,0.953625416,0.841410669,0.335571335
RF,smote,LASSO,Median,Mode,One-Hot,2,0.639198965,0.124690339,0.960671279,0.848397471,0.346101758
RF,smote,LASSO,Median,Drop,One-Hot,2,0.62752354,0.147762747,0.939154244,0.838221632,0.372521155
RF,smote,RF,Drop,Unknown,Label,2,0.618264703,0.172077922,0.93221393,0.846139706,0.400516462
RF,smote,RF,Drop,Missing,Label,2,0.604745146,0.168831169,0.925995025,0.840257353,0.395394515
RF,smote,RF,Drop,Mode,Label,2,0.609833846,0.142857143,0.929726368,0.840625,0.364442111
RF,smote,RF,Drop,Drop,Label,2,0.52368115,0.137142857,0.863479263,0.777420447,0.34412209
RF,smote,RF,Median,Unknown,Label,2,0.619991546,0.125516102,0.938893159,0.829655096,0.343287358
RF,smote,RF,Median,Missing,Label,2,0.609598198,0.098265896,0.949910325,0.835532882,0.305522158
RF,smote,RF,Median,Mode,Label,2,0.620241835,0.168455822,0.932231617,0.829655096,0.396282529
RF,smote,RF,Median,Drop,Label,2,0.565803799,0.166493236,0.885609979,0.793895156,0.383989676
RF,smote,RF,Drop,Unknown,One-Hot,2,0.601467096,0.217532468,0.888888889,0.812867647,0.439729682
RF,smote,RF,Drop,Missing,One-Hot,2,0.590592425,0.168831169,0.895729685,0.813419118,0.388879274
RF,smote,RF,Drop,Mode,One-Hot,2,0.595330302,0.170454545,0.900290216,0.817647059,0.391737871
RF,smote,RF,Drop,Drop,One-Hot,2,0.583523425,0.177142857,0.879032258,0.795870007,0.394606495
RF,smote,RF,Median,Unknown,One-Hot,2,0.59861372,0.191577209,0.881885729,0.789176001,0.411034313
RF,smote,RF,Median,Missing,One-Hot,2,0.600605454,0.221304707,0.883038688,0.794166574,0.442064043
RF,smote,RF,Median,Mode,One-Hot,2,0.619475205,0.220478943,0.893031002,0.802706,0.443727993
RF,smote,RF,Median,Drop,One-Hot,2,0.621582927,0.197710718,0.904320049,0.814200398,0.422840119
RF,none,LASSO,Drop,Unknown,Label,3,0.61920016,0.020408163,0.998069498,0.880543499,0.142719183
RF,none,LASSO,Drop,Missing,Label,3,0.618730751,0.015698587,0.997854998,0.879788639,0.125159553
RF,none,LASSO,Drop,Mode,Label,3,0.620132579,0.017268446,0.998069498,0.880166069,0.131282554
RF,none,LASSO,Drop,Drop,Label,3,0.608895988,0.002743484,0.999213527,0.874290628,0.052357679
RF,none,LASSO,Median,Unknown,Label,3,0.630589444,0.02173913,0.99807074,0.863590995,0.147299661
RF,none,LASSO,Median,Missing,Label,3,0.636763906,0.020933977,0.998327974,0.863701896,0.144564779
RF,none,LASSO,Median,Mode,Label,3,0.632042189,0.02173913,0.997942122,0.863480093,0.147290169
RF,none,LASSO,Median,Drop,Label,3,0.628791941,0.026236125,0.997530483,0.868674699,0.161775569
RF,none,LASSO,Drop,Unknown,One-Hot,3,0.62436517,0.014128728,0.996996997,0.878845065,0.118685719
RF,none,LASSO,Drop,Missing,One-Hot,3,0.624869936,0.014128728,0.996567997,0.878467635,0.118660181
RF,none,LASSO,Drop,Mode,One-Hot,3,0.624432686,0.020408163,0.997425997,0.879977354,0.142673167
RF,none,LASSO,Drop,Drop,One-Hot,3,0.611550063,0.001371742,0.999606764,0.874462597,0.037029754
RF,none,LASSO,Median,Unknown,One-Hot,3,0.628728065,0.019323671,0.998456592,0.863590995,0.138902294
RF,none,LASSO,Median,Missing,One-Hot,3,0.627971895,0.020933977,0.997942122,0.863369192,0.144536839
RF,none,LASSO,Median,Mode,One-Hot,3,0.631062491,0.022544283,0.997684887,0.863369192,0.149973634
